slug	first_name	last_name	city	department_code	website	booking_url	source_google_title	source_google_maps_url	result	error
imane-harmonie-serris	Imane	HARMONIE	Serris	77	http://imaneharmonie.com/		Imane Harmonie	https://www.google.com/maps/place/Imane+Harmonie/data=!4m7!3m6!1s0x47e6058c441755dd:0x4c0eaaa69008f8a8!8m2!3d48.840655!4d2.786506!16s%2Fg%2F11hfp3z5x4!19sChIJ3VUXRIwF5kcRqPgIkKaqDkw?authuser=0&hl=fr&rclk=1	website_found	
impulsion-de-vie-bougival	Impulsion	DE VIE	Bougival	78	https://www.impulsion-de-vie.fr/		Impulsion de Vie - Centre de Pratiques Pluridisciplinaires à Bougival	https://www.google.com/maps/place/Impulsion+de+Vie+-+Centre+de+Pratiques+Pluridisciplinaires+%C3%A0+Bougival/data=!4m7!3m6!1s0x47e663d800173f23:0x345149d758b23d!8m2!3d48.8648219!4d2.1393829!16s%2Fg%2F11fkdy25kw!19sChIJIz8XANhj5kcRPbJY10lRNAA?authuser=0&hl=fr&rclk=1	website_found	
india-bozor-epinay-sous-senart	India	BOZOR	Épinay-sous-Sénart	91			India Bozor - Naturoots	https://www.google.com/maps/place/India+Bozor+-+Naturoots/data=!4m7!3m6!1s0x2be513e179c45781:0xff1284da9e1dfeac!8m2!3d48.6885362!4d2.5152312!16s%2Fg%2F11tmgddbpq!19sChIJgVfEeeET5SsRrP4dntqEEv8?authuser=0&hl=fr&rclk=1	no_external_link_found	
ines-anciaes-asnieres-sur-seine	Inès	ANCIAÈS	Asnières-sur-Seine	92	https://www.inesnaturopathe.com/?utm_campaign=gmb&utm_content=site-web&utm_medium=organic&utm_source=google		Inès ANCIAÈS - Naturopathe	https://www.google.com/maps/place/In%C3%A8s+ANCIA%C3%88S+-+Naturopathe/data=!4m7!3m6!1s0x47e6657ced959765:0x7079ce8f58c44dd2!8m2!3d48.914339!4d2.275556!16s%2Fg%2F11nsvjglkg!19sChIJZZeV7Xxl5kcR0k3EWI_OeXA?authuser=0&hl=fr&rclk=1	website_found	
ines-anciaes-colombes	Inès	ANCIAÈS	Colombes	92	https://www.inesnaturopathe.com/?utm_campaign=gmb&utm_content=site-web&utm_medium=organic&utm_source=google		Inès ANCIAÈS - Naturopathe	https://www.google.com/maps/place/In%C3%A8s+ANCIA%C3%88S+-+Naturopathe/data=!4m7!3m6!1s0x47e6653c1bf70087:0x1914290c918cdcf5!8m2!3d48.924467!4d2.254196!16s%2Fg%2F11l8w359lv!19sChIJhwD3Gzxl5kcR9dyMkQwpFBk?authuser=0&hl=fr&rclk=1	website_found	
ingrid-bonin-quincy-voisins	Ingrid	BONIN	Quincy-Voisins	77	https://www.naturovegetale.fr/		Ingrid Bonin	https://www.google.com/maps/place/Ingrid+Bonin/data=!4m7!3m6!1s0x47e673961697bc59:0x45c924e2d51ec22c!8m2!3d48.8999711!4d2.8614074!16s%2Fg%2F11pzs8wflv!19sChIJWbyXFpZz5kcRLMIe1eIkyUU?authuser=0&hl=fr&rclk=1	website_found	
ingrid-ghesquiere-versailles	Ingrid	GHESQUIERE	Versailles	78	http://www.ingrid-ghesquiere.com/		Ingrid Ghesquiere Naturopathe Aromatologue	https://www.google.com/maps/place/Ingrid+Ghesquiere+Naturopathe+Aromatologue/data=!4m7!3m6!1s0x47e67d8f0145c9c9:0x2aa3d0b75216e769!8m2!3d48.8040864!4d2.1573565!16s%2Fg%2F11flz46vgk!19sChIJyclFAY995kcRaecWUrfQoyo?authuser=0&hl=fr&rclk=1	website_found	
institut-jeruzen-neuilly-sur-seine	Institut	JERUZEN	Neuilly-sur-Seine	92	https://institutjeruzen.com/		Institut Jeruzen - Samuel Jeruzalska	https://www.google.com/maps/place/Institut+Jeruzen+-+Samuel+Jeruzalska/data=!4m7!3m6!1s0x47e66ff32c5e0e75:0xba8b7a30899ca959!8m2!3d48.8828778!4d2.2598338!16s%2Fg%2F1ptxqh7tf!19sChIJdQ5eLPNv5kcRWamciTB6i7o?authuser=0&hl=fr&rclk=1	website_found	
isabelle-bleuze-thorigny-sur-marne	Isabelle	BLEUZE	Thorigny-sur-Marne	77			Isabelle bleuze	https://www.google.com/maps/place/Isabelle+bleuze/data=!4m7!3m6!1s0x47e61b5b5c876e8b:0xe86c80bf6e86de7c!8m2!3d48.883473!4d2.7029317!16s%2Fg%2F11xtlgjwcy!19sChIJi26HXFsb5kcRfN6Gbr-AbOg?authuser=0&hl=fr&rclk=1	no_external_link_found	
isabelle-carre-creteil	Isabelle	CARRE	Créteil	94	http://www.isabellecarre-naturopathe.fr/		Carre Isabelle	https://www.google.com/maps/place/Carre+Isabelle/data=!4m7!3m6!1s0x47e60ca9ef417d41:0x5edb4fe7b00eec72!8m2!3d48.773805!4d2.456135!16s%2Fg%2F11b6d1v6bh!19sChIJQX1B76kM5kcRcuwOsOdP214?authuser=0&hl=fr&rclk=1	website_found	
isabelle-dauge-sevres	Isabelle	DAUGE	Sèvres	92	http://isabelledauge-naturopathe.fr/		Isabelle Dauge - Naturopathe à Sèvres - Massages Réflexologie Kobido - Spécialiste Ménopause et Poids	https://www.google.com/maps/place/Isabelle+Dauge+-+Naturopathe+%C3%A0+S%C3%A8vres+-+Massages+R%C3%A9flexologie+Kobido+-+Sp%C3%A9cialiste+M%C3%A9nopause+et+Poids/data=!4m7!3m6!1s0x47e67b9022a676ed:0xd780535adbc6832e!8m2!3d48.8219167!4d2.2147874!16s%2Fg%2F11rd9ggk8q!19sChIJ7XamIpB75kcRLoPG21pTgNc?authuser=0&hl=fr&rclk=1	website_found	
isabelle-dos-santos-sucy-en-brie	Isabelle	DOS SANTOS	Sucy-en-Brie	94	https://www.isabelle-dos-santos.fr/		Isabelle DOS SANTOS - Naturopathe	https://www.google.com/maps/place/Isabelle+DOS+SANTOS+-+Naturopathe/data=!4m7!3m6!1s0x4175c7820eb1eb33:0x894677921f4a3b16!8m2!3d48.7610911!4d2.5514781!16s%2Fg%2F11ptppkxy_!19sChIJM-uxDoLHdUERFjtKH5J3Rok?authuser=0&hl=fr&rclk=1	website_found	
isabelle-doumenc-issy-les-moulineaux	Isabelle	DOUMENC	Issy-les-Moulineaux	92	http://www.isabelledoumenc-naturopathe.fr/		Isabelle Doumenc Naturopathe	https://www.google.com/maps/place/Isabelle+Doumenc+Naturopathe/data=!4m7!3m6!1s0x47e6707fc9676e47:0x57c234f45f70e17c!8m2!3d48.8246642!4d2.2705218!16s%2Fg%2F11b6dpr9hn!19sChIJR25nyX9w5kcRfOFwX_Q0wlc?authuser=0&hl=fr&rclk=1	website_found	
isabelle-felisaz-jouars-pontchartrain	Isabelle	FELISAZ	Jouars-Pontchartrain	78	http://www.isabellefelisaz.fr/		Isabelle Felisaz	https://www.google.com/maps/place/Isabelle+Felisaz/data=!4m7!3m6!1s0x47e69bbabe90ff83:0xb0123e1d34a71251!8m2!3d48.8016629!4d1.9003169!16s%2Fg%2F11g9qjlk53!19sChIJg_-Qvrqb5kcRURKnNB0-ErA?authuser=0&hl=fr&rclk=1	website_found	
isabelle-felisaz-neauphle-le-vieux	Isabelle	FELISAZ	Neauphle-le-Vieux	78	http://lenergienaturo.fr/		Isabelle Felisaz – Naturopathie et Sylvothérapie	https://www.google.com/maps/place/Isabelle+Felisaz+%E2%80%93+Naturopathie+et+Sylvoth%C3%A9rapie/data=!4m7!3m6!1s0x47e69bbabe43ffff:0xb5fef3da5ae09314!8m2!3d48.813683!4d1.8595298!16s%2Fg%2F11vq2wy9nq!19sChIJ__9Dvrqb5kcRFJPgWtrz_rU?authuser=0&hl=fr&rclk=1	website_found	
isabelle-gayet-ferrieres-en-brie	Isabelle	GAYET	Ferrières-en-Brie	77	https://www.isabelle-gayet.fr/		Isabelle Gayet - praticienne en santé naturelle à Ferrières-en-Brie	https://www.google.com/maps/place/Isabelle+Gayet+-+praticienne+en+sant%C3%A9+naturelle+%C3%A0+Ferri%C3%A8res-en-Brie/data=!4m7!3m6!1s0x47e60558c129dc6f:0xe6b4d039b5f39269!8m2!3d48.821319!4d2.7053399!16s%2Fg%2F11q3qw4vy3!19sChIJb9wpwVgF5kcRaZLztTnQtOY?authuser=0&hl=fr&rclk=1	website_found	
isabelle-guinhut-fontainebleau	Isabelle	GUINHUT	Fontainebleau	77	https://preventionsante-fontainebleau.fr/isabelle-guinhut/		Isabelle Guinhut - Naturopathe & Réflexologue	https://www.google.com/maps/place/Isabelle+Guinhut+-+Naturopathe+%26+R%C3%A9flexologue/data=!4m7!3m6!1s0x47e5f52c55bf2249:0x360bcbeca194f0e4!8m2!3d48.4159103!4d2.7073022!16s%2Fg%2F11t0r7gmvs!19sChIJSSK_VSz15UcR5PCUoezLCzY?authuser=0&hl=fr&rclk=1	website_found	
isabelle-infantes-saint-pierre-du-perray	Isabelle	INFANTES	Saint-Pierre-du-Perray	91	http://www.isabelle-infantes.fr/		Isabelle Infantes Naturopathe - reflexologue	https://www.google.com/maps/place/Isabelle+Infantes+Naturopathe+-+reflexologue/data=!4m7!3m6!1s0x47e5e1c489045bd5:0x4a57a69af172a8d4!8m2!3d48.6143654!4d2.5013871!16s%2Fg%2F11spvx0k6h!19sChIJ1VsEicTh5UcR1Khy8ZqmV0o?authuser=0&hl=fr&rclk=1	website_found	
isabelle-infantes-soisy-sur-seine	Isabelle	INFANTES	Soisy-sur-Seine	91	https://www.isabelle-infantes.fr/		Isabelle Infantes Naturopathe reflexologue	https://www.google.com/maps/place/Isabelle+Infantes+Naturopathe+reflexologue/data=!4m7!3m6!1s0x47e5e1026e01866d:0x8128ec873b47d5b3!8m2!3d48.6508153!4d2.4589914!16s%2Fg%2F11j2zcmbc2!19sChIJbYYBbgLh5UcRs9VHO4fsKIE?authuser=0&hl=fr&rclk=1	website_found	
isabelle-jour-massy	Isabelle	JOUR	Massy	91	https://www.isabellejour.fr/		Isabelle JOUR | Naturopathe Massy	https://www.google.com/maps/place/Isabelle+JOUR+%7C+Naturopathe+Massy/data=!4m7!3m6!1s0x47e67902a07b7c29:0x5d182950f69988ad!8m2!3d48.7298997!4d2.258358!16s%2Fg%2F11pyp2xw7_!19sChIJKXx7oAJ55kcRrYiZ9lApGF0?authuser=0&hl=fr&rclk=1	website_found	
isabelle-laigle-joinville-le-pont	Isabelle	LAIGLE	Joinville-le-Pont	94			LAIGLE Isabelle - Naturopathe Spécialisée dans le Bien être de la femme à Joinville-le-Pont	https://www.google.com/maps/place/LAIGLE+Isabelle+-+Naturopathe+Sp%C3%A9cialis%C3%A9e+dans+le+Bien+%C3%AAtre+de+la+femme+%C3%A0+Joinville-le-Pont/data=!4m7!3m6!1s0x292932894ddd33ed:0x550ceb1083c43130!8m2!3d48.8198275!4d2.4685686!16s%2Fg%2F11x8qsb9hk!19sChIJ7TPdTYkyKSkRMDHEgxDrDFU?authuser=0&hl=fr&rclk=1	no_external_link_found	
isabelle-mamberti-saint-maurice-montcouronne	Isabelle	MAMBERTI	Saint-Maurice-Montcouronne	91			Mamberti Isabelle	https://www.google.com/maps/place/Mamberti+Isabelle/data=!4m7!3m6!1s0x47e5d235338afd4b:0x77f0e8d9d3c54b6e!8m2!3d48.57863!4d2.145542!16s%2Fg%2F11h3tjx_1c!19sChIJS_2KMzXS5UcRbkvF09no8Hc?authuser=0&hl=fr&rclk=1	no_external_link_found	
isabelle-medici-mantes-la-jolie	Isabelle	MEDICI	Mantes-la-Jolie	78	https://isamedici78.wixsite.com/naturopathie		Isabelle Medici Naturopathe	https://www.google.com/maps/place/Isabelle+Medici+Naturopathe/data=!4m7!3m6!1s0x47e6bf0a26b8fbab:0xd5abb28ca7836bc9!8m2!3d48.9884427!4d1.7068119!16s%2Fg%2F11h6m7vtn9!19sChIJq_u4Jgq_5kcRyWuDp4yyq9U?authuser=0&hl=fr&rclk=1	website_found	
isabelle-meunier-montrouge	Isabelle	MEUNIER	Montrouge	92	http://www.isabellemeunier.fr/		Isabelle Meunier - Naturopathe	https://www.google.com/maps/place/Isabelle+Meunier+-+Naturopathe/data=!4m7!3m6!1s0x47e679a9b76b8a3b:0x4f2f0131b7cf39fb!8m2!3d48.8205951!4d2.3207133!16s%2Fg%2F11td_k47_k!19sChIJO4prt6l55kcR-znPtzEBL08?authuser=0&hl=fr&rclk=1	website_found	
isabelle-morin-asnieres-sur-seine	Isabelle	MORIN	Asnières-sur-Seine	92	http://isabellemorin-therapeute.com/		Isabelle Morin Naturopathe	https://www.google.com/maps/place/Isabelle+Morin+Naturopathe/data=!4m7!3m6!1s0x47e66fd10d77eb75:0xfbe22f786314aaa3!8m2!3d48.9151355!4d2.3030644!16s%2Fg%2F11y1tl5jk2!19sChIJdet3DdFv5kcRo6oUY3gv4vs?authuser=0&hl=fr&rclk=1	website_found	
isabelle-rivet-clamart	Isabelle	RIVET	Clamart	92	https://www.rivet-naturopathe.fr/		Isabelle Rivet - Naturopathe Clamart	https://www.google.com/maps/place/Isabelle+Rivet+-+Naturopathe+Clamart/data=!4m7!3m6!1s0x47e67b78543965f3:0x93484ce9c592cdad!8m2!3d48.8041494!4d2.2638536!16s%2Fg%2F11y341wyyt!19sChIJ82U5VHh75kcRrc2SxelMSJM?authuser=0&hl=fr&rclk=1	website_found	
isabelle-vitalis-bagneux	Isabelle	VITALIS	Bagneux	92	https://www.isabelle-vitalis.fr/		Isabelle Vitalis - Naturopathe	https://www.google.com/maps/place/Isabelle+Vitalis+-+Naturopathe/data=!4m7!3m6!1s0x47e671f4789787d7:0x5a9c16bdf1d847e2!8m2!3d48.7965679!4d2.2980285!16s%2Fg%2F11f7pv27_3!19sChIJ14eXePRx5kcR4kfY8b0WnFo?authuser=0&hl=fr&rclk=1	website_found	
ivy-herbaliste-le-plessis-robinson	Ivy	HERBALISTE	Le Plessis-Robinson	92	https://www.instagram.com/lesateliersdivy?igsh=cjBrczQ3aDEwYm0=		Ivy Herbaliste Naturopathe	https://www.google.com/maps/place/Ivy+Herbaliste+Naturopathe/data=!4m7!3m6!1s0x47e67918dc9a86b3:0x4929808bd5398f61!8m2!3d48.7800313!4d2.2731145!16s%2Fg%2F11fcr5llk9!19sChIJs4aa3Bh55kcRYY851YuAKUk?authuser=0&hl=fr&rclk=1	website_found	
jade-riwan-palaiseau	Jade	RIWAN	Palaiseau	91			Jade Riwan - Naturopathe	https://www.google.com/maps/place/Jade+Riwan+-+Naturopathe/data=!4m7!3m6!1s0x47e67960d2bb7135:0xfe3b3c62d3968fc2!8m2!3d48.7118289!4d2.2437875!16s%2Fg%2F11fny_ykh0!19sChIJNXG70mB55kcRwo-W02I8O_4?authuser=0&hl=fr&rclk=1	no_external_link_found	
jammes-audrey-gif-sur-yvette	Jammes	AUDREY	Gif-sur-Yvette	91	https://aujana.fr/		Jammes Audrey	https://www.google.com/maps/place/Jammes+Audrey/data=!4m7!3m6!1s0x47e5d90bc5972a03:0xefa04b61ccd35bb2!8m2!3d48.6889411!4d2.1154143!16s%2Fg%2F11kf40psf4!19sChIJAyqXxQvZ5UcRslvTzGFLoO8?authuser=0&hl=fr&rclk=1	website_found	
jean-rene-lebel-chatillon	Jean-René	LEBEL	Châtillon	92			Jean-René LEBEL - Naturopathe Sophrologue	https://www.google.com/maps/place/Jean-Ren%C3%A9+LEBEL+-+Naturopathe+Sophrologue/data=!4m7!3m6!1s0x48073dc9b692486f:0xcf62f3eae3c5ee4c!8m2!3d48.7999294!4d2.2908212!16s%2Fg%2F11fmbkj7p4!19sChIJb0iStsk9B0gRTO7F4-rzYs8?authuser=0&hl=fr&rclk=1	no_external_link_found	
jeanne-camus-bry-sur-marne	Jeanne	CAMUS	Bry-sur-Marne	94	https://naturojeanne.wixsite.com/my-site-6		Jeanne CAMUS Naturopathie - Naturopathe certifiée FENA	https://www.google.com/maps/place/Jeanne+CAMUS+Naturopathie+-+Naturopathe+certifi%C3%A9e+FENA/data=!4m7!3m6!1s0x47e60d4f46595cf1:0x78d06801445ac988!8m2!3d48.8371898!4d2.5185115!16s%2Fg%2F11rjqbs1xm!19sChIJ8VxZRk8N5kcRiMlaRAFo0Hg?authuser=0&hl=fr&rclk=1	website_found	
jeanne-duchemin-issy-les-moulineaux	Jeanne	DUCHEMIN	Issy-les-Moulineaux	92			Naturopathe Marseille - Jeanne Duchemin - Spécialiste....	https://www.google.com/maps/place/Naturopathe+Marseille+-+Jeanne+Duchemin+-+Sp%C3%A9cialiste..../data=!4m7!3m6!1s0x47e67bf620b935fd:0x322f61452afb471d!8m2!3d48.8230031!4d2.2605302!16s%2Fg%2F11rg_3d0d6!19sChIJ_TW5IPZ75kcRHUf7KkVhLzI?authuser=0&hl=fr&rclk=1	no_external_link_found	
jennifer-biddau-saint-pathus	Jennifer	BIDDAU	Saint-Pathus	77	http://www.maviebienetre.fr/		Jennifer BIDDAU - Ma vie bien-être - Naturopathe et Énergéticien	https://www.google.com/maps/place/Jennifer+BIDDAU+-+Ma+vie+bien-%C3%AAtre+-+Naturopathe+et+%C3%89nerg%C3%A9ticien/data=!4m7!3m6!1s0x47e621cc9a693e75:0xa8d2470ee75086db!8m2!3d49.0800447!4d2.7954917!16s%2Fg%2F11ptvb2qf1!19sChIJdT5pmswh5kcR24ZQ5w5H0qg?authuser=0&hl=fr&rclk=1	website_found	
jennifer-del-pino-grigny	Jennifer	DEL PINO	Grigny	91			Jennifer DEL PINO	https://www.google.com/maps/place/Jennifer+DEL+PINO/data=!4m7!3m6!1s0x47e5decb78356be7:0x8b62348833c1a6ff!8m2!3d48.6451132!4d2.3681317!16s%2Fg%2F11f08zsnwg!19sChIJ52s1eMve5UcR_6bBM4g0Yos?authuser=0&hl=fr&rclk=1	no_external_link_found	
jessica-brail-montreuil	Jessica	BRAIL	Montreuil	93	https://jb-naturopathe.com/		Jessica Brail Naturopathe	https://www.google.com/maps/place/Jessica+Brail+Naturopathe/data=!4m7!3m6!1s0x47e67330098722fd:0x46589b01e96f047c!8m2!3d48.8554232!4d2.427043!16s%2Fg%2F11kn13wqst!19sChIJ_SKHCTBz5kcRfARv6QGbWEY?authuser=0&hl=fr&rclk=1	website_found	
jessica-cardiny-nd-bretigny-sur-orge	Jessica	CARDINY ND	Brétigny-sur-Orge	91			Jessica Cardiny ND Naturopathe	https://www.google.com/maps/place/Jessica+Cardiny+ND+Naturopathe/data=!4m7!3m6!1s0xb38444b618964f5:0x2df08825c5215942!8m2!3d48.6088838!4d2.3123267!16s%2Fg%2F11rsh2n9nj!19sChIJ9WSJYUtEOAsRQlkhxSWI8C0?authuser=0&hl=fr&rclk=1	no_external_link_found	
jessica-martinez-draveil	Jessica	MARTINEZ	Draveil	91	https://www.acteurdevotresante.fr/		Jessica Martinez - Naturopathe	https://www.google.com/maps/place/Jessica+Martinez+-+Naturopathe/data=!4m7!3m6!1s0x47e5dfca4543f3a7:0xc065023d0710a1fb!8m2!3d48.6651556!4d2.418343!16s%2Fg%2F11jykm5_lm!19sChIJp_NDRcrf5UcR-6EQBz0CZcA?authuser=0&hl=fr&rclk=1	website_found	
jessica-piquer-puteaux	Jessica	PIQUER	Puteaux	92	https://cabinetparamedicalputeaux.fr/#Naturopathie		Jessica PIQUER	https://www.google.com/maps/place/Jessica+PIQUER/data=!4m7!3m6!1s0x47e665d808969aeb:0xba9f1abe3baeed33!8m2!3d48.8819423!4d2.2286592!16s%2Fg%2F11hyhcdzjj!19sChIJ65qWCNhl5kcRM-2uO74an7o?authuser=0&hl=fr&rclk=1	website_found	
jessie-contout-lessens-vincennes	Jessie	CONTOUT LESSENS'	Vincennes	94			Jessie Contout, Lessens' naturo	https://www.google.com/maps/place/Jessie+Contout,+Lessens%27+naturo/data=!4m7!3m6!1s0x47e673a39608fc79:0xf6b3ce6af7cac82!8m2!3d48.8476474!4d2.437824!16s%2Fg%2F11g1lrtpy0!19sChIJefwIlqNz5kcRgqx8r-Y8aw8?authuser=0&hl=fr&rclk=1	no_external_link_found	
jessie-poupard-neuilly-sur-seine	Jessie	POUPARD	Neuilly-sur-Seine	92			Jessie POUPARD - Naturopathe - Micro-nutritionniste	https://www.google.com/maps/place/Jessie+POUPARD+-+Naturopathe+-+Micro-nutritionniste/data=!4m7!3m6!1s0x47e6656d8f719211:0x7124e9336514412a!8m2!3d48.8878646!4d2.2606476!16s%2Fg%2F11byd0tn3t!19sChIJEZJxj21l5kcRKkEUZTPpJHE?authuser=0&hl=fr&rclk=1	no_external_link_found	
joelle-chevrin-sevres	Joelle	CHEVRIN	Sèvres	92	https://naturopathe92.org/		Joelle Chevrin Naturopathe Iridologue Sophrologue	https://www.google.com/maps/place/Joelle+Chevrin+Naturopathe+Iridologue+Sophrologue/data=!4m7!3m6!1s0x47e67bea9528c09f:0x1b7a0f2a99d4c888!8m2!3d48.8218386!4d2.206995!16s%2Fg%2F11h8ld_qyt!19sChIJn8Aolep75kcRiMjUmSoPehs?authuser=0&hl=fr&rclk=1	website_found	
johanna-alexis-bagneux	Johanna	ALEXIS	Bagneux	92			JOJOLADETOX &CO - Johanna ALEXIS	https://www.google.com/maps/place/JOJOLADETOX+%26CO+-+Johanna+ALEXIS/data=!4m7!3m6!1s0x413b749c84bb4381:0xa00bd35dcfb33db9!8m2!3d48.8037083!4d2.3165323!16s%2Fg%2F11y1g2lhsh!19sChIJgUO7hJx0O0ERuT2zz13TC6A?authuser=0&hl=fr&rclk=1	no_external_link_found	
johanna-filiol-garches	Johanna	FILIOL	Garches	92	http://johannafiliol.com/		Johanna FILIOL	https://www.google.com/maps/place/Johanna+FILIOL/data=!4m7!3m6!1s0x47e67bc5387848bf:0xedb8cf1b066c6ed6!8m2!3d48.8447617!4d2.1945371!16s%2Fg%2F11mwzfmhkx!19sChIJv0h4OMV75kcR1m5sBhvPuO0?authuser=0&hl=fr&rclk=1	website_found	
johanna-lieure-bussy-saint-georges	Johanna	LIEURÉ	Bussy-Saint-Georges	77	https://www.johanna-naturopathie.fr/		Johanna Lieuré - Naturopathe certifiée	https://www.google.com/maps/place/Johanna+Lieur%C3%A9+-+Naturopathe+certifi%C3%A9e/data=!4m7!3m6!1s0x47e6054a20e23fe5:0xe049bb1e974f0f41!8m2!3d48.8350712!4d2.7083428!16s%2Fg%2F11v0wzlgxl!19sChIJ5T_iIEoF5kcRQQ9Plx67SeA?authuser=0&hl=fr&rclk=1	website_found	
johanna-s-tree-persan	Johanna'S	TREE	Persan	95			Johanna's tree naturopathe	https://www.google.com/maps/place/Johanna%27s+tree+naturopathe/data=!4m7!3m6!1s0x47e7072f4c011105:0x9a03535609857b42!8m2!3d49.1541063!4d2.2714723!16s%2Fg%2F11k7nd5w64!19sChIJBREBTC8H50cRQnuFCVZTA5o?authuser=0&hl=fr&rclk=1	no_external_link_found	
judith-guesdon-saint-germain-en-laye	Judith	GUESDON	Saint-Germain-en-Laye	78	https://www.judithguesdon.com/		Judith Guesdon - Naturopathe, Réflexologue	https://www.google.com/maps/place/Judith+Guesdon+-+Naturopathe,+R%C3%A9flexologue/data=!4m7!3m6!1s0x47e68924853e6ae1:0xf06e979f1c42dbc4!8m2!3d48.8988871!4d2.0911598!16s%2Fg%2F11x0jh3xpl!19sChIJ4Wo-hSSJ5kcRxNtCHJ-XbvA?authuser=0&hl=fr&rclk=1	website_found	
judith-soubrier-clamart	Judith	SOUBRIER	Clamart	92			Judith Soubrier - Natur'Up	https://www.google.com/maps/place/Judith+Soubrier+-+Natur%27Up/data=!4m7!3m6!1s0x47e67156575573dd:0x3db10673ac20955a!8m2!3d48.7912827!4d2.2727155!16s%2Fg%2F11yxqyl8m9!19sChIJ3XNVV1Zx5kcRWpUgrHMGsT0?authuser=0&hl=fr&rclk=1	no_external_link_found	
julia-bourayne-conflans-sainte-honorine	Julia	BOURAYNE	Conflans-Sainte-Honorine	78	http://www.juliabourayne.com/		Naturopathe Conflans - Julia Bourayne	https://www.google.com/maps/place/Naturopathe+Conflans+-+Julia+Bourayne/data=!4m7!3m6!1s0x47e68b8ff8255c13:0x6634dabf0f59e9b9!8m2!3d48.9918429!4d2.0900578!16s%2Fg%2F11wmxmhy1s!19sChIJE1wl-I-L5kcRuelZD7_aNGY?authuser=0&hl=fr&rclk=1	website_found	
julia-bourayne-marly-le-roi	Julia	BOURAYNE	Marly-le-Roi	78	http://www.juliabourayne.com/		Julia Bourayne – Naturopathe à Marly-le-Roi	https://www.google.com/maps/place/Julia+Bourayne+%E2%80%93+Naturopathe+%C3%A0+Marly-le-Roi/data=!4m7!3m6!1s0x47e6895e9de09635:0xf328a88afa147c67!8m2!3d48.8765614!4d2.0947789!16s%2Fg%2F11mhxt3v92!19sChIJNZbgnV6J5kcRZ3wU-oqoKPM?authuser=0&hl=fr&rclk=1	website_found	
julie-akerman-saint-mande	Julie	AKERMAN	Saint-Mandé	94			Julie Akerman - Naturopathe	https://www.google.com/maps/place/Julie+Akerman+-+Naturopathe/data=!4m7!3m6!1s0x47e673e7166bf75b:0xec232e295763c8ed!8m2!3d48.8357062!4d2.4137882!16s%2Fg%2F11lfkmyn3n!19sChIJW_drFudz5kcR7chjVykuI-w?authuser=0&hl=fr&rclk=1	no_external_link_found	
julie-beaufils-vaires-sur-marne	Julie	BEAUFILS	Vaires-sur-Marne	77	https://www.doctolib.fr/naturopathe/vaires-sur-marne/761598?utm_campaign=google-maps&utm_content=vaires-sur-marne&utm_medium=organic&utm_source=google&utm_term=naturopathe	https://www.doctolib.fr/naturopathe/vaires-sur-marne/761598?utm_campaign=google-maps&utm_content=vaires-sur-marne&utm_medium=organic&utm_source=google&utm_term=naturopathe	Julie Beaufils - Naturopathe à Chelles	https://www.google.com/maps/place/Julie+Beaufils+-+Naturopathe+%C3%A0+Chelles/data=!4m7!3m6!1s0x47e611099da36dd7:0x637b7e7e8e970dcf!8m2!3d48.873609!4d2.639543!16s%2Fg%2F11rz57jqdc!19sChIJ122jnQkR5kcRzw2Xjn5-e2M?authuser=0&hl=fr&rclk=1	website_and_booking_found	
julie-bluysen-cormeilles-en-parisis	Julie	BLUYSEN	Cormeilles-en-Parisis	95	https://juliebluysen.com/?utm_campaign=gmb&utm_content=site-web&utm_medium=organic&utm_source=google		Julie BLUYSEN - Praticien en énergétique traditionnelle chinoise	https://www.google.com/maps/place/Julie+BLUYSEN+-+Praticien+en+%C3%A9nerg%C3%A9tique+traditionnelle+chinoise/data=!4m7!3m6!1s0x47e6679732f68d87:0xf21f9f25993bb142!8m2!3d48.9759164!4d2.2049918!16s%2Fg%2F11v021_hw7!19sChIJh432Mpdn5kcRQrE7mSWfH_I?authuser=0&hl=fr&rclk=1	website_found	
julie-bluysen-saint-cloud	Julie	BLUYSEN	Saint-Cloud	92	https://juliebluysen.com/?utm_campaign=gmb&utm_content=site-web&utm_medium=organic&utm_source=google		Julie BLUYSEN - Praticien en énergétique traditionnelle chinoise	https://www.google.com/maps/place/Julie+BLUYSEN+-+Praticien+en+%C3%A9nerg%C3%A9tique+traditionnelle+chinoise/data=!4m7!3m6!1s0x47e67b2d6579f867:0x633d3896734819d4!8m2!3d48.8568211!4d2.2217444!16s%2Fg%2F11bv30hntt!19sChIJZ_h5ZS175kcR1BlIc5Y4PWM?authuser=0&hl=fr&rclk=1	website_found	
julie-clavilier-buchelay	Julie	CLAVILIER	Buchelay	78	https://www.julieclavilier-naturopathe-reflexologue.com/		Julie Clavilier - Reflexologue Naturopathe Relaxologue	https://www.google.com/maps/place/Julie+Clavilier+-+Reflexologue+Naturopathe+Relaxologue/data=!4m7!3m6!1s0x47e6bf5908b8c84f:0x20e8bfc74a7b8a30!8m2!3d48.9820431!4d1.6731997!16s%2Fg%2F11ks1nbmz1!19sChIJT8i4CFm_5kcRMIp7Sse_6CA?authuser=0&hl=fr&rclk=1	website_found	
